title,address,content,url,image,create_date,update_date,start_day,end_day,open_time,close_time,category_id
뉴진스 해린 생일 카페: 망원바이브,서울특별시 마포구 희우정로 70 지층 1호,"✩•.˚⋆𝑺𝒘𝒆𝒆𝒕 𝒍𝒊𝒕𝒕𝒍𝒆 𝒌𝒊𝒕𝒕𝒚⋆˚.•✩

ʜᴀᴇʀɪɴ ʙɪʀᴛʜᴅᴀʏ ᴄᴀғᴇ ᴇᴠᴇɴᴛ
해린 생일 카페 이벤트

⊹ 𝟐𝟎𝟐𝟑. 𝟎𝟓. 𝟏𝟑 - 𝟎𝟓. 𝟏𝟓
⊹ 𝑴𝒂𝒏𝒈𝒘𝒐𝒏𝑽𝒊𝒃𝒆(망원바이브)

#Sweet_little_kitty
#강고양이_생일파티_츄르지참

#뉴진스 #NewJeans #해린",https://twitter.com/Haerinday5/status/1639211667291774976,,,,2023-05-13,2023-05-15,12:00:00,20:00:00,2
뉴진스 해린 생일 카페: 롱브르378,서울특별시 용산구 한강대로10길 11-54 롱브르378,"🅕🅡🅞🅜 🅩🅔🅡🅞 🅣🅞 🅞🅝🅔

ʚ♥ɞ ʜᴀᴘᴘʏ ʙɪʀᴛʜᴅᴀʏ ᴡɪᴛʜ ʜᴀᴇʀɪɴ ʚ♥ɞ

뉴진스 해린 생일카페 이벤트

𝗗𝗮𝘁𝗲 - 5:13━━❚━━━━━━ 5:15
             ⇆ ⠀⠀⠀⠀⠀◃ ❚❚ ▹ ⠀⠀⠀⠀ ↻

𝗣𝗹𝗮𝗰𝗲 - 롱브르 378

#훌쩍_커버렸어_강해린
#You_are_my_chemical_hype_girl",https://twitter.com/hashtag0515/status/1641209800943075328,,,,2023-05-13,2023-05-15,11:00:00,19:00:00,2
뉴진스 해린 생일 카페: 플로이드,서울특별시 마포구 독막로15길 3-7 1층,"✿ 𝟮𝟬𝟮𝟯 𝗛𝗔𝗘𝗥𝗜𝗡 𝗕𝗶𝗿𝘁𝗵𝗱𝗮𝘆 𝗘𝘃𝗲𝗻𝘁

勿忘草 [물망초]
;나를 잊지 마세요

𝟬𝟱.𝟭𝟯 - 𝟭𝟱

ꕤ 카페 플로이드

#추억이란_너무_소중한거잖아
#Every_Moment_We_Loved
#뉴진스 #해린 #NewJeans #HAERIN",https://twitter.com/forgetmenot_hr/status/1647253510331990018,,,,2023-05-13,2023-05-15,12:00:00,21:00:00,2
뉴진스 해린 생일 이벤트: 더핏짜 홍대,서울특별시 마포구 와우산로 66 2층,"✿ 𝟮𝟬𝟮𝟯 𝗛𝗔𝗘𝗥𝗜𝗡 𝗕𝗶𝗿𝘁𝗵𝗱𝗮𝘆 𝗘𝘃𝗲𝗻𝘁

勿忘草 [물망초]
;나를 잊지 마세요

𝟬𝟱.𝟭𝟯 - 𝟭𝟱

ꕤ 더핏짜

#추억이란_너무_소중한거잖아
#Every_Moment_We_Loved
#뉴진스 #해린 #NewJeans #HAERIN",https://twitter.com/forgetmenot_hr/status/1647253629697671168,,,,2023-05-13,2023-05-15,13:00:00,21:30:00,3
뉴진스 해린 생일 카페: 카페 꼬모,서울특별시 마포구 와우산로21길 31-12 1층,"🎀 Hᴇʟʟᴏ (ᴋɪᴛᴛʏ) Hᴀᴇʀɪɴ 🎀

                /ᐠ    ᐟ\ᵐᵉᵒʷˎˊ˗
               (̵̵́╹ᴥ╹)̵̵̀ 
 ┏━♡━ U U ━♡━┓
    아기고양이 해린이의
   생일파티에 초대합니다 

🐈 카페 꼬모
🍀 05.15 (하루만!)

#아기고양이_해린이_생일이다_냥🐱",https://twitter.com/Hellokitty_HR/status/1646346593564766208,,,,2023-05-15,2023-05-15,12:00:00,20:00:00,2
뉴진스 해린 생일 카페: 꽃뜨루,서울특별시 마포구 동교로9길 23 1층 102호,"뉴진스 해린생일 이벤트를 시작합니다.

꽃뜨루 
23.05.13~23.05.16
12:00~21:00

#뉴진스 #NEWJEANS #해린",https://twitter.com/soos00_oo/status/1646560832418086912,,,,2023-05-13,2023-05-16,12:00:00,21:00:00,2
뉴진스 해린 생일 카페: 하이타운서울,서울특별시 마포구 와우산로29다길 10 지1층 101호,"★

~𝑲𝑯𝑹𝒔𝒕𝒖𝒅𝒚𝒄𝒍𝒖𝒃~

『 방과후강해린연구동아리 』

𝙃𝘼𝙋𝙋𝙔 𝘽-𝘿𝘼𝙔 𝙀𝙑𝙀𝙉𝙏 
🧃+ 📸 𝙁𝙊𝙍 𝙃𝘼𝙀𝙍𝙄𝙉

🐱..🐸..まさか.. 👽？

⚇ 𝟤𝟥.𝟢𝟧.𝟣𝟧-𝟤𝟥.𝟢𝟧.𝟣𝟨
⚇ 하이타운서울

#강해린생일이얍
#강연동_신입부원구함

ps. RT1분께 특전세트를드려여..🧚(국내주소한정)",https://twitter.com/khrstudyclub/status/1647458823043702784,,,,2023-05-15,2023-05-16,12:00:00,19:00:00,2
뉴진스 해린 생일 카페: 모두다토끼,서울특별시 마포구 와우산로15길 40 2층 202호,"𝙉𝙀𝙒𝙅𝙀𝘼𝙉𝙎 𝙃𝘼𝙀𝙍𝙄𝙉'𝙨 𝘽-𝘿𝘼𝙔 𝙀𝙑𝙀𝙉𝙏 

해린이의 생일을 맞아 생일카페 이벤트를 준비했습니다🩷 

(광고)
(주)캣닙즈토이에서 
해린 인형을 출시합니다🎀 

🗓 2023.5.12-15
📍 카페 모두다토끼 

#캣닙즈토이_해린인형출시
#catnipztoy_Haerindoll
#Haerin #해린",https://twitter.com/CNZ_TOY/status/1645727452801662978,,,,2023-05-12,2023-05-15,11:00:00,20:00:00,2
뉴진스 해린 전시회: 루디갤러리,서울특별시 강남구 언주로138길 6 지하1층,"𝟮𝟬𝟮𝟯 𝗛𝗮𝗲𝗿𝗶𝗻 𝗕𝗶𝗿𝘁𝗵𝗱𝗮𝘆

𝗡𝗘𝗞𝗢𝗦𝗛𝗢𝗣 𝗢𝗣𝗘𝗡
𝟮𝟯. 𝟬𝟱. 𝟭𝟯. ~ 𝟭𝟱. 

루디갤러리
- - - - - - - - - - - - - -
𝗱𝗲𝗽𝗼𝘀𝗶𝘁 𝗽𝗲𝗿𝗶𝗼𝗱 
𝟮𝟯. 𝟬𝟰. 𝟭𝟱. ~ 𝟮𝟮. 
https://bit.ly/43tqK0M",https://twitter.com/nekoshop0515hr/status/1646468366897680386,,,,2023-05-13,2023-05-15,11:00:00,18:00:00,1
뉴진스 해린 생일 카페: 앤디스커피 홍대점,서울특별시 마포구 와우산로35길 75 2층 3층,"ฅ( ̳ ◑ ·̫ ◑ ̳)ฅ

𝑯𝑨𝑷𝑷𝒀 𝑯𝑨𝑬𝑹𝑰𝑵 𝑫𝑨𝒀 💖

🗓️ 5/13~5/15
📍 앤디스커피 홍대점

해린이의 생일을 축하하기 위해서 생일 카페를✨

🗓️ 5/13~5/15
📍 앤디스커피 홍대점

#뉴진스 #해린 
#NewJeans #HAERIN #HAPPYHAERINDAY
#MAYHAERINDAY",https://twitter.com/rinrinstar_0515/status/1654368088840892421,,,,2023-05-13,2023-05-15,11:00:00,22:00:00,2
뉴진스 해린 생일 카페: 카페프루티,서울특별시 서대문구 연세로12길 22 2층,"˗ˋˏ❤ˎˊ˗
𝟸𝟶𝟸𝟹 𝐇𝐀𝐄𝐑𝐈𝐍 𝙱-𝙳𝙰𝚈 𝙴𝚅𝙴𝙽𝚃

CAT! CAT?
-

해린이의 생일을 축하하기 위해 생일 카페 이벤트를 준비했습니다.

￼
 2023. 05. 12~ 2023. 05. 15
￼
신촌 카페프루티

#cat_cat

자세한 내용은 하단의 공지를 참고해주세요՞ o̴̶̷̤ ̫ o̴̶̷̤ ՞",https://twitter.com/ador_moments/status/1655072001256734723,,,,2023-05-12,2023-05-15,11:00:00,21:00:00,2
엔믹스 규진 생일 이벤트: RGB포토스튜디오 홍대입구역점,서울특별시 마포구 와우산로27길 28,"🌊 𝐃𝐎𝐍'𝐓 𝐀𝐕𝐎𝐈𝐃 𝐓𝐇𝐄 𝐁𝐈𝐆 𝐖𝐀𝐕𝐄

˚₊*̥ 𝟸𝟶𝟸𝟹 ᴋʏᴜᴊɪɴ's ʙɪʀᴛʜᴅᴀʏ ғʀᴀᴍᴇ ᴇᴠᴇɴᴛ˚₊*̥

-

사랑하는 규진이의 생일을 맞이하여 생일 프레임 이벤트를 진행합니다ᰔᩚ

📍RGB스튜디오 홍대입구역점
=͟͟͞͞♡ 2023.05.26 - 2023.05.27

#엔믹스 #NMIXX #규진 #KYUJIN",https://twitter.com/2023happykyuday/status/1651140577646485505,,,,2023-05-26,2023-05-27,00:00:00,23:59:00,3
엔믹스 규진 생일 카페: 카페 투스프링,서울특별시 성동구 왕십리로4길 26-14 1층,"💖𝐊𝐲𝐮𝐣𝐢𝐧 𝐭𝐡𝐞 𝐑𝐨𝐜𝐤𝐬𝐭𝐚𝐫 𝐂𝐚𝐭🖤

ʚ 사랑스러운 규진이의 생일을 축하하며 카페 이벤트를 준비했습니다ɞ

⟡ 뚝섬역 카페 투스프링 ⟡
23.05.26 - 23.05.27

₊ *ෆ˚  ˗ˋˏ ♡ ˎˊ˗  ˚ෆ* ₊
⊹  해시태그 이벤트  ⊹
#5월은_규지니_생일이_애옹 🤟

#엔믹스 #규진 #NMIXX #KYUJIN",https://twitter.com/hbd_kyujin/status/1653794908380229633,,,,2023-05-26,2023-05-27,12:00:00,20:00:00,2
엔믹스 규진 생일 이벤트: 다꾸빌리지,경기도 수원시 영통구 산남로 85 1층상가 101호,"💚HAPPY KYUJINDAY💚

엔믹스 막내 규진이의 생일을 기념하여
작은 이벤트를 준비했습니다♡

.....∧_∧
.. ( ̳• ·̫ • ̳) ♡
┏ー∪∪━━━━━━━━┓
  ♡°•. 생일 축하해, 규진  .•°♡
┗━━━━━━••••━━━┛

#NMIXX #KYUJIN #엔믹스 #규진
#아기고양이_규진이의_생일을_축하해",https://twitter.com/2023kyujinday/status/1655362424516796418,,,,2023-05-20,2023-05-29,08:30:00,23:30:00,3
엔믹스 규진 생일 카페: 니바뮤 월드,서울특별시 마포구 와우산로29라길 22 지하1층~4층,"♥ 𝟮𝟬𝟮𝟯 𝙂𝙔𝙐𝙉𝙔𝘼𝙉𝙂'𝙨 𝘽𝙄𝙍𝙏𝙃𝘿𝘼𝙔 𝙋𝘼𝙍𝙏𝙔 ♥ 
아기 고양이 규진이의 생일을 축하하기 위해 생일 카페 이벤트를 진행합니다

🍧니바뮤월드(홍대) 1F
🍧23.05.26 ~ 23.05.28
🍧영업시간 - 10:00 ~ 21:00

#규냥이의_생일파티로_놀러와
#HAPPY_GYUNYANG_DAY

(상세공지> 추후 타래)",https://twitter.com/zzzxxxc12351/status/1656490263869812743,,,,2023-05-26,2023-05-28,10:00:00,21:00:00,2
엔믹스 규진 생일 카페: 카페코드,서울특별시 마포구 독막로15길 3-11 3층,"고고 𝟓𝟐𝟔 🚀🐱

-

𝗞𝘆𝘂𝗷𝗶𝗻'𝘀 𝗕𝗶𝗿𝘁𝗵𝗱𝗮𝘆 𝗖𝗮𝗳𝗲 𝗘𝘃𝗲𝗻𝘁

고구마별 고양이 규진이의 18번째 생일을 맞아 생일 카페 이벤트를 진행합니다 °₊·ˈ∗♡

♡ 22.05.26~22.05.28
📍 카페 CODE

#우리집_고양이_고구마를_좋아해",https://twitter.com/attackon526/status/1656856759125053441,,,,2023-05-26,2023-05-28,11:00:00,19:00:00,2
엔믹스 규진 생일 이벤트: 파스텔필름,서울특별시 마포구 어울마당로5길 28 지층 101호,"୨୧ 𝟮𝟬𝟮𝟯 𝗛𝗔𝗣𝗣𝗬 𝗞𝗬𝗨𝗝𝗜𝗡 𝗗𝗔𝗬 ୨୧

사랑하는 규진이의 생일을 맞아 프레임 이벤트를 진행합니다 📸

📍 합정 파스텔필름
🗓️ 𝟮𝟬𝟮𝟯.𝟬𝟱.𝟮𝟲 ~ 𝟮𝟬𝟮𝟯.𝟬𝟱.𝟮𝟴

#앙고_규지니_생일이에욥
#NMIXX #엔믹스 #KYUJIN #규진",https://twitter.com/coz1y_/status/1657598220942594048,,,,2023-05-26,2023-05-28,00:00:00,23:59:00,3
엔믹스 규진 생일 이벤트: 코엑스 크리에이터 스튜디오,서울특별시 강남구 영동대로 513 아셈광장,"🩵KYUJIN IN COEX C-STUDIO🩵

규진이의 생일을 축하하기 위해 
생일 축하 부스를 마련했어요🩵

🍠 코엑스 크리에이터 스튜디오
🍠 23.05.28
🍠 12:00 ~ 20:00

#엔믹스 #NMIXX #규진 #KYUJIN 
#춤짱아기고양이_규진이_생일이다욥",https://twitter.com/jinkyujang0526/status/1659461904786653184,,,,2023-05-28,2023-05-28,12:00:00,20:00:00,3
더보이즈 제이콥 생일 카페: 카페코그.,서울특별시 마포구 동교로 183-12 1층,"𝟤𝟢𝟤𝟥 𝖩𝖠𝖢𝖮𝖡 𝖡𝖨𝖱𝖳𝖧𝖣𝖠𝖸 𝖢𝖠𝖥𝖤 𝖤𝖵𝖤𝖭𝖳

🥕𝗚𝗜𝗠𝗠𝗘 𝗠𝗢𝗥𝗘 𝗖𝗔𝗥𝗥𝗢𝗧𝗦! ʚ₍ᐢ. ̫.ᐢ₎ɞ

🧡 𝟮𝟯.𝟬𝟱.𝟮𝟴 - 𝟮𝟯.𝟬𝟱.𝟯𝟬
💚 카페 코그

#GIMME_MORE_CARROTS
#콥토끼_생일잔치

﹌﹌
자세한 내용은 공지를 참고해주세요!

#더보이즈 #제이콥 #THEBOYZ #JACOB",https://twitter.com/gimmemorecarrot/status/1650122374111707136,,,,2023-05-28,2023-05-30,12:00:00,20:00:00,2
더보이즈 제이콥 생일 이벤트: 온유어사이드,서울특별시 마포구 와우산로29라길 19 2층 온유어사이드,"𝑇𝐴-𝐷𝐴 !!
ᴊᴀᴄᴏʙ ʙɪʀᴛʜᴅᴀʏ ғʟᴏᴡᴇʀ sʜᴏᴘ ᴇᴠᴇɴᴛ

📌on your side
서울시 마포구 와우산로 29라길 19, 2층

📅05.29 - 05.30

#four_season_for_you
#사계절_내내_달달콥",https://twitter.com/Reasons_for_May/status/1650054401372065793,,,,2023-05-29,2023-05-30,12:00:00,20:00:00,3
더보이즈 제이콥 생일 카페: 달망달망,서울특별시 마포구 와우산로29나길 24-4 지1층,"˗ˋ₊ ˚ . 𝐇𝐀𝐏𝐏𝐏𝐘 𝐉𝐀𝐂𝐎𝐁 𝐃𝐀𝐘 ‧₊°

더보이즈 제이콥의 생일을 맞이하여 
생일카페 이벤트를 열어요ᰔᩚ

• 달망달망CAFE
• 𝟐𝟎𝟐𝟑.𝟎𝟓.𝟐𝟕 - 𝟑𝟎

#DEAR_MY_SAFE_PLACE

편히 놀다 가세요ᰔᩚ

#더보이즈 #제이콥 #THEBOYZ #JACOB",https://twitter.com/mohaeyodyani/status/1651239769978949643,,,,2023-05-27,2023-05-30,12:00:00,20:00:00,2
더보이즈 제이콥 생일 카페: 카페 페어,"서울특별시 마포구 와우산로29길 4-15 1층, 카페페어(p:ear)","𝕃𝕖𝕥'𝕤 𝕤𝕚𝕟𝕘 𝕨𝕚𝕥𝕙 𝕁𝔸ℂ𝕆𝔹 🎤

𝐁𝐢𝐫𝐭𝐡𝐝𝐚𝐲 𝐂𝐚𝐟𝐞 𝐄𝐯𝐞𝐧𝐭 𝐟𝐨𝐫 𝐉𝐀𝐂𝐎𝐁 

🗓𝟚𝟘𝟚𝟛.𝟘𝟝.𝟚𝟠〜𝟛𝟘  𝕊𝕖𝕠𝕦𝕝 🆕
📍카페 페어

그의 이름을 가진 카페에서 
콥달 콥날을 같이 축하해주시는 
더비구함!!!!

#jacob #제이콥
#콥이랑_같이_노래하자",https://twitter.com/singwithjacob/status/1651322785510346752,,,,2023-05-28,2023-05-30,12:00:00,19:00:00,2
더보이즈 제이콥 생일 이벤트: 홍대네컷 상수점,서울특별시 마포구 와우산로15길 29 선우빌딩 일층 홍대네컷,"⋆｡ ⁺₊˚ 𝑩𝒆𝒔𝒕 𝑫𝒂𝒚 𝑬𝒗𝒆𝒓 ! ✧ ⁺｡ ⋆

제이콥 생일 네컷 프레임 이벤트

~❥ 23.05.27 - 23.05.30
~❥ 홍대네컷 상수점

#Everyday_with_Jacob
#오늘도_많찍하고
#더보이즈  #제이콥",https://twitter.com/craveTimbit/status/1653315953982332928,,,,2023-05-27,2023-05-30,00:00:00,23:59:00,3
